Date,Pricing_Window,Window_Number,Station_ID,Region,Product,Day_of_Week,Is_Weekend,Month_Number,Pump_Price,NPA_Price_Floor,Price_Premium,Volume_Sold,Revenue_GHS,Margin_Contribution,Comp_Min,Comp_Mean,Comp_Max,Comp_Gap,Comp_Available,Days_Since_Window_Start,Regulatory_Period,Below_Floor_Flag,Price_Imputed,Volume_Imputed,Comp_Imputed
2025-12-25,2025DecW2,6,WSB,Eastern,AGO,Thursday,0,12,12.08,11.32,0.76,391.79,4732.82,297.76,12.02,12.06,12.14,0.02,0.0,10,0,0,0,0,1
2025-12-25,2025DecW2,6,LGN,Eastern,AGO,Thursday,0,12,12.290000000000001,11.32,0.97,628.19,7720.46,609.34,12.17,12.2,12.36,0.09,0.0,10,0,0,1,1,1
2025-12-25,2025DecW2,6,LGN,Eastern,PMS,Thursday,0,12,10.8,10.67,0.13,2967.08,32044.46,385.72,11.87,12.0,12.19,-1.2,0.0,10,0,0,1,1,1
2025-12-25,2025DecW2,6,NK4,Eastern,PMS,Thursday,0,12,10.67,10.67,0.0,5897.14,62922.48,0.0,11.55,11.66,11.67,-0.99,0.0,10,0,0,1,1,1
2025-12-25,2025DecW2,6,NK4,Eastern,AGO,Thursday,0,12,12.110000000000001,11.32,0.79,2923.57,35404.43,2309.62,11.94,12.01,12.43,0.1,0.0,10,0,0,1,1,1
2025-12-25,2025DecW2,6,SAJ,Eastern,PMS,Thursday,0,12,10.67,10.67,0.0,2492.78,26597.96,0.0,11.32,11.64,11.99,-0.97,0.0,10,0,0,1,1,1
2025-12-25,2025DecW2,6,SAJ,Eastern,AGO,Thursday,0,12,12.229999999999999,11.32,0.91,225.95,2763.37,205.61,12.13,12.2,12.61,0.03,0.0,10,0,0,1,1,1
2025-12-25,2025DecW2,6,BHR,Eastern,PMS,Thursday,0,12,10.67,10.67,0.0,1174.45,12531.38,0.0,11.71,11.71,12.13,-1.04,0.0,10,0,0,1,1,1
2025-12-25,2025DecW2,6,BHR,Eastern,AGO,Thursday,0,12,12.229999999999999,11.32,0.91,793.78,9707.93,722.34,11.74,11.97,12.13,0.26,0.0,10,0,0,1,1,1
2025-12-25,2025DecW2,6,NK3,Eastern,PMS,Thursday,0,12,10.67,10.67,0.0,3542.26,37795.91,0.0,11.78,12.02,12.19,-1.35,0.0,10,0,0,1,1,1
2025-12-25,2025DecW2,6,NK3,Eastern,AGO,Thursday,0,12,12.110000000000001,11.32,0.79,748.65,9066.15,591.43,11.85,11.87,12.23,0.24,0.0,10,0,0,1,1,1
2025-12-25,2025DecW2,6,ADG,Greater Accra,PMS,Thursday,0,12,10.67,10.67,0.0,7103.3,75792.21,0.0,11.57,11.78,11.8,-1.11,0.0,10,0,0,1,1,1
2025-12-25,2025DecW2,6,ADG,Greater Accra,AGO,Thursday,0,12,12.110000000000001,11.32,0.79,827.37,10019.45,653.62,12.03,12.31,12.4,-0.2,0.0,10,0,0,1,1,1
2025-12-26,2025DecW2,6,ABH,Greater Accra,PMS,Friday,0,12,10.95,10.67,0.28,10888.68,119231.05,3048.83,10.95,11.34,11.99,-0.39000000000000057,5.0,11,0,0,0,0,0
2025-12-26,2025DecW2,6,ABH,Greater Accra,AGO,Friday,0,12,12.14,11.32,0.82,1471.33,17861.95,1206.49,11.79,12.264,12.94,-0.12399999999999878,5.0,11,0,0,0,0,0
2025-12-26,2025DecW2,6,ABL,Greater Accra,PMS,Friday,0,12,10.95,10.67,0.28,8678.86,95033.52,2430.08,11.64,11.65,11.9,-0.7,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,ABL,Greater Accra,AGO,Friday,0,12,12.14,11.32,0.82,848.54,10301.28,695.8,12.37,12.44,12.61,-0.3,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,AJF,Ashanti,PMS,Friday,0,12,11.34,10.67,0.67,5154.87,58456.23,3453.76,11.85,12.04,12.05,-0.7,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,AJF,Ashanti,AGO,Friday,0,12,12.14,11.32,0.82,564.83,6857.04,463.16,12.05,12.37,12.44,-0.23,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,ANJ,Western,PMS,Friday,0,12,11.15,10.67,0.48,3495.37,38973.38,1677.78,11.39,11.57,11.73,-0.42,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,ANJ,Western,AGO,Friday,0,12,12.14,11.32,0.82,243.25,2953.06,199.46,12.11,12.14,12.32,0.0,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,ATB,Bono East,PMS,Friday,0,12,10.95,10.67,0.28,4656.18,50985.17,1303.73,11.71,11.81,12.18,-0.86,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,ATB,Bono East,AGO,Friday,0,12,11.77,11.32,0.45,1598.7,18816.7,719.42,12.19,12.53,12.97,-0.76,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,ATW,Ashanti,PMS,Friday,0,12,10.95,10.67,0.28,3842.98,42080.63,1076.03,12.24,12.34,12.61,-1.39,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,ATW,Ashanti,AGO,Friday,0,12,11.77,11.32,0.45,2249.86,26480.85,1012.44,12.23,12.6,12.97,-0.83,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,BDR,Greater Accra,PMS,Friday,0,12,10.95,10.67,0.28,9199.23,100731.57,2575.78,11.51,11.86,12.26,-0.91,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,BDR,Greater Accra,AGO,Friday,0,12,12.14,11.32,0.82,1697.22,20604.25,1391.72,11.87,12.18,12.59,-0.04,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,KP5,Greater Accra,PMS,Friday,0,12,11.59,10.67,0.92,308.44,3574.82,283.76,11.59,11.7,12.05,-0.11,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,KP5,Greater Accra,AGO,Friday,0,12,12.08,11.32,0.76,363.51,4391.2,276.27,12.17,12.47,12.88,-0.39,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,BKR,Upper East,PMS,Friday,0,12,11.39,10.67,0.72,10406.59,118531.06,7492.74,11.75,11.99,12.44,-0.6,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,BKR,Upper East,AGO,Friday,0,12,12.08,11.32,0.76,1356.73,16389.3,1031.11,11.92,12.23,12.7,-0.15,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,DRB,Bono,PMS,Friday,0,12,11.35,10.67,0.68,9358.28,106216.48,6363.63,11.55,11.7,12.0,-0.35,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,DRB,Bono,AGO,Friday,0,12,12.08,11.32,0.76,454.81,5494.1,345.66,12.29,12.44,12.78,-0.36,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,GBT,Greater Accra,PMS,Friday,0,12,11.25,10.67,0.58,2411.16,27125.55,1398.47,11.25,11.283333333333333,11.3,-0.033333333333333215,3.0,11,0,0,0,0,0
2025-12-26,2025DecW2,6,GBT,Greater Accra,AGO,Friday,0,12,12.14,11.32,0.82,939.21,11402.01,770.15,11.79,11.943333333333333,12.14,0.1966666666666672,3.0,11,0,0,0,0,0
2025-12-26,2025DecW2,6,GGD,Upper East,PMS,Friday,0,12,11.79,10.67,1.12,6799.38,80164.69,7615.31,11.79,11.943333333333333,12.14,-0.1533333333333342,3.0,11,0,0,0,0,0
2025-12-26,2025DecW2,6,GGD,Upper East,AGO,Friday,0,12,12.28,11.32,0.96,756.72,9292.52,726.45,11.79,11.943333333333333,12.14,0.336666666666666,3.0,11,0,0,0,0,0
2025-12-26,2025DecW2,6,MKS,Central,PMS,Friday,0,12,10.94,10.67,0.27,3433.13,37558.44,926.95,11.73,11.75,12.14,-0.81,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,MKS,Central,AGO,Friday,0,12,12.08,11.32,0.76,199.03,2404.28,151.26,12.01,12.26,12.27,-0.18,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,TNA,Savannah,PMS,Friday,0,12,11.49,10.67,0.82,2425.42,27868.08,1988.84,11.78,11.78,11.94,-0.29,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,TNA,Savannah,AGO,Friday,0,12,12.08,11.32,0.76,944.86,11413.91,718.09,12.15,12.39,12.67,-0.31,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,LPZ,Greater Accra,PMS,Friday,0,12,10.95,10.67,0.28,2206.36,24159.64,617.78,11.64,11.65,11.82,-0.7,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,LPZ,Greater Accra,AGO,Friday,0,12,11.79,11.32,0.47,2206.36,26012.98,1036.99,12.03,12.23,12.26,-0.44,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,NK1,Eastern,PMS,Friday,0,12,10.93,10.67,0.26,8167.81,89274.16,2123.63,11.75,11.83,12.02,-0.9,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,NK1,Eastern,AGO,Friday,0,12,11.97,11.32,0.65,2064.2,24708.47,1341.73,11.8,12.12,12.27,-0.15,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,NK2,Eastern,PMS,Friday,0,12,10.93,10.67,0.26,9034.34,98745.34,2348.93,11.76,11.84,11.94,-0.91,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,NK2,Eastern,AGO,Friday,0,12,11.97,11.32,0.65,701.32,8394.8,455.86,11.88,12.2,12.54,-0.23,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,NSK,Eastern,PMS,Friday,0,12,11.43,10.67,0.76,1022.47,11686.83,777.08,11.32,11.66,11.97,-0.23,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,NSK,Eastern,AGO,Friday,0,12,12.14,11.32,0.82,149.33,1812.87,122.45,11.92,12.21,12.26,-0.07,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,ABF,Ashanti,PMS,Friday,0,12,10.67,10.67,0.0,1617.11,17254.56,0.0,12.0,12.35,12.51,-1.68,0.0,11,0,0,1,1,1
2025-12-26,2025DecW2,6,ABF,Ashanti,AGO,Friday,0,12,12.08,11.32,0.76,92.73,1120.18,70.47,12.45,12.76,13.24,-0.68,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,OGB,Eastern,PMS,Friday,0,12,10.95,10.67,0.28,6561.52,71848.64,1837.23,11.41,11.66,11.84,-0.71,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,OGB,Eastern,AGO,Friday,0,12,12.14,11.32,0.82,1674.19,20324.67,1372.84,11.95,12.05,12.44,0.09,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,OJB,Eastern,PMS,Friday,0,12,11.49,10.67,0.82,813.62,9348.49,667.17,11.64,11.81,12.09,-0.32,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,OJB,Eastern,AGO,Friday,0,12,12.14,11.32,0.82,1124.03,13645.72,921.7,11.85,12.0,12.39,0.14,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,RCC,Eastern,PMS,Friday,0,12,11.15,10.67,0.48,11026.13,122941.35,5292.54,11.93,11.95,11.97,-0.8,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,RCC,Eastern,AGO,Friday,0,12,12.28,11.32,0.96,534.1,6558.75,512.74,12.02,12.17,12.4,0.11,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,SGA,Eastern,PMS,Friday,0,12,11.43,10.67,0.76,661.75,7563.8,502.93,11.61,11.64,11.91,-0.21,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,SGA,Eastern,AGO,Friday,0,12,12.14,11.32,0.82,329.36,3998.43,270.08,11.81,11.93,12.22,0.21,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,SMN,Eastern,PMS,Friday,0,12,11.44,10.67,0.77,1548.85,17718.84,1192.61,11.64,11.82,12.25,-0.38,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,SMN,Eastern,AGO,Friday,0,12,12.14,11.32,0.82,1156.96,14045.49,948.71,11.67,11.91,11.91,0.23,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,TSH,Eastern,PMS,Friday,0,12,11.15,10.67,0.48,6083.86,67835.04,2920.25,11.62,11.77,11.84,-0.62,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,TSH,Eastern,AGO,Friday,0,12,12.14,11.32,0.82,638.81,7755.15,523.82,11.74,11.96,12.1,0.18,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,BRK,Eastern,PMS,Friday,0,12,11.35,10.67,0.68,8964.32,101745.03,6095.74,11.68,11.78,11.95,-0.43,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,BRK,Eastern,AGO,Friday,0,12,12.08,11.32,0.76,820.65,9913.45,623.69,12.06,12.2,12.68,-0.12,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,WKB,Eastern,PMS,Friday,0,12,11.25,10.67,0.58,3572.56,40191.3,2072.08,11.5,11.8,11.88,-0.55,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,WKB,Eastern,AGO,Friday,0,12,12.08,11.32,0.76,566.52,6843.56,430.56,12.0,12.1,12.27,-0.02,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,WKM,Eastern,PMS,Friday,0,12,11.25,10.67,0.58,3921.14,44112.82,2274.26,11.89,11.96,12.28,-0.71,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,WKM,Eastern,AGO,Friday,0,12,12.08,11.32,0.76,413.58,4996.05,314.32,12.03,12.05,12.53,0.03,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,WKP,Eastern,PMS,Friday,0,12,11.25,10.67,0.58,3483.79,39192.64,2020.6,11.79,12.02,12.47,-0.77,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,WKP,Eastern,AGO,Friday,0,12,12.08,11.32,0.76,798.19,9642.14,606.62,11.57,11.88,12.26,0.2,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,WSB,Eastern,PMS,Friday,0,12,11.25,10.67,0.58,6069.48,68281.65,3520.3,11.59,11.85,12.02,-0.6,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,WSB,Eastern,AGO,Friday,0,12,12.08,11.32,0.76,316.24,3820.18,240.34,12.03,12.29,12.55,-0.21,0.0,11,0,0,0,0,1
2025-12-26,2025DecW2,6,LGN,Eastern,AGO,Friday,0,12,12.290000000000001,11.32,0.97,585.27,7192.97,567.71,11.89,12.03,12.42,0.26,0.0,11,0,0,1,1,1
2025-12-26,2025DecW2,6,LGN,Eastern,PMS,Friday,0,12,10.8,10.67,0.13,2574.68,27806.54,334.71,11.92,11.95,12.19,-1.15,0.0,11,0,0,1,1,1
2025-12-26,2025DecW2,6,NK4,Eastern,PMS,Friday,0,12,10.67,10.67,0.0,6649.18,70946.75,0.0,11.65,11.97,12.06,-1.3,0.0,11,0,0,1,1,1
2025-12-26,2025DecW2,6,NK4,Eastern,AGO,Friday,0,12,12.110000000000001,11.32,0.79,2982.47,36117.71,2356.15,12.11,12.27,12.29,-0.16,0.0,11,0,0,1,1,1
2025-12-26,2025DecW2,6,SAJ,Eastern,PMS,Friday,0,12,10.67,10.67,0.0,2391.42,25516.45,0.0,11.72,11.96,12.18,-1.29,0.0,11,0,0,1,1,1
2025-12-26,2025DecW2,6,SAJ,Eastern,AGO,Friday,0,12,12.229999999999999,11.32,0.91,208.9,2554.85,190.1,11.73,11.99,12.08,0.24,0.0,11,0,0,1,1,1
2025-12-26,2025DecW2,6,BHR,Eastern,PMS,Friday,0,12,10.67,10.67,0.0,1022.66,10911.78,0.0,11.73,11.92,12.02,-1.25,0.0,11,0,0,1,1,1
2025-12-26,2025DecW2,6,BHR,Eastern,AGO,Friday,0,12,12.229999999999999,11.32,0.91,1091.48,13348.8,993.25,11.98,12.3,12.78,-0.07,0.0,11,0,0,1,1,1
2025-12-26,2025DecW2,6,NK3,Eastern,PMS,Friday,0,12,10.67,10.67,0.0,3625.43,38683.34,0.0,11.44,11.7,11.76,-1.03,0.0,11,0,0,1,1,1
2025-12-26,2025DecW2,6,NK3,Eastern,AGO,Friday,0,12,12.110000000000001,11.32,0.79,675.51,8180.43,533.65,11.83,12.19,12.44,-0.08,0.0,11,0,0,1,1,1
2025-12-26,2025DecW2,6,ADG,Greater Accra,PMS,Friday,0,12,10.67,10.67,0.0,6151.59,65637.47,0.0,11.42,11.68,12.03,-1.01,0.0,11,0,0,1,1,1
2025-12-26,2025DecW2,6,ADG,Greater Accra,AGO,Friday,0,12,12.110000000000001,11.32,0.79,719.06,8707.82,568.06,12.09,12.4,12.67,-0.29,0.0,11,0,0,1,1,1
2025-12-27,2025DecW2,6,ABH,Greater Accra,PMS,Saturday,1,12,10.95,10.67,0.28,7862.44,86093.72,2201.48,10.95,11.34,11.99,-0.39000000000000057,5.0,12,0,0,0,0,0
2025-12-27,2025DecW2,6,ABH,Greater Accra,AGO,Saturday,1,12,12.14,11.32,0.82,1097.0,13317.58,899.54,11.79,12.264,12.94,-0.12399999999999878,5.0,12,0,0,0,0,0
2025-12-27,2025DecW2,6,ABL,Greater Accra,PMS,Saturday,1,12,10.95,10.67,0.28,7525.83,82407.84,2107.23,11.57,11.86,12.02,-0.91,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,ABL,Greater Accra,AGO,Saturday,1,12,12.14,11.32,0.82,1004.8,12198.27,823.94,12.0,12.18,12.27,-0.04,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,AJF,Ashanti,PMS,Saturday,1,12,11.34,10.67,0.67,3971.92,45041.57,2661.19,12.05,12.27,12.38,-0.93,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,AJF,Ashanti,AGO,Saturday,1,12,12.14,11.32,0.82,328.63,3989.57,269.48,12.54,12.58,12.66,-0.44,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,ANJ,Western,PMS,Saturday,1,12,11.15,10.67,0.48,2757.37,30744.68,1323.54,11.48,11.58,11.73,-0.43,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,ANJ,Western,AGO,Saturday,1,12,12.14,11.32,0.82,238.73,2898.18,195.76,11.7,11.93,12.26,0.21,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,ATB,Bono East,PMS,Saturday,1,12,10.95,10.67,0.28,7173.18,78546.32,2008.49,11.6,11.89,12.2,-0.94,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,ATB,Bono East,AGO,Saturday,1,12,11.77,11.32,0.45,1841.35,21672.69,828.61,12.23,12.37,12.51,-0.6,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,ATW,Ashanti,PMS,Saturday,1,12,10.95,10.67,0.28,4061.7,44475.62,1137.28,11.72,12.02,12.15,-1.07,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,ATW,Ashanti,AGO,Saturday,1,12,11.77,11.32,0.45,1988.59,23405.7,894.87,12.14,12.41,12.72,-0.64,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,BDR,Greater Accra,PMS,Saturday,1,12,10.95,10.67,0.28,8636.6,94570.77,2418.25,11.66,11.9,12.13,-0.95,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,BDR,Greater Accra,AGO,Saturday,1,12,12.14,11.32,0.82,1298.59,15764.88,1064.84,12.13,12.46,12.47,-0.32,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,KP5,Greater Accra,PMS,Saturday,1,12,11.25,10.67,0.58,526.03,5917.84,305.1,11.65,11.87,11.91,-0.62,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,KP5,Greater Accra,AGO,Saturday,1,12,12.08,11.32,0.76,407.96,4928.16,310.05,11.96,12.23,12.46,-0.15,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,BKR,Upper East,PMS,Saturday,1,12,11.39,10.67,0.72,8781.72,100023.79,6322.84,12.19,12.35,12.58,-0.96,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,BKR,Upper East,AGO,Saturday,1,12,12.08,11.32,0.76,1066.55,12883.92,810.58,12.15,12.22,12.66,-0.14,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,DRB,Bono,PMS,Saturday,1,12,11.35,10.67,0.68,5675.86,64421.01,3859.58,11.4,11.51,11.68,-0.16,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,DRB,Bono,AGO,Saturday,1,12,12.08,11.32,0.76,431.4,5211.31,327.86,12.39,12.55,12.99,-0.47,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,GBT,Greater Accra,PMS,Saturday,1,12,11.25,10.67,0.58,2067.3,23257.13,1199.03,11.9,11.92,12.04,-0.67,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,GBT,Greater Accra,AGO,Saturday,1,12,12.14,11.32,0.82,734.84,8920.96,602.57,11.95,12.25,12.35,-0.11,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,GGD,Upper East,PMS,Saturday,1,12,11.79,10.67,1.12,6267.6,73895.0,7019.71,12.31,12.34,12.75,-0.55,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,GGD,Upper East,AGO,Saturday,1,12,12.28,11.32,0.96,825.81,10140.95,792.78,12.14,12.26,12.65,0.02,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,MKS,Central,PMS,Saturday,1,12,10.94,10.67,0.27,2512.12,27482.59,678.27,11.47,11.67,12.03,-0.73,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,MKS,Central,AGO,Saturday,1,12,12.08,11.32,0.76,239.61,2894.49,182.1,12.11,12.28,12.43,-0.2,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,TNA,Savannah,PMS,Saturday,1,12,11.49,10.67,0.82,1812.86,20829.76,1486.55,11.37,11.780000000000001,12.48,-0.2900000000000009,3.0,12,0,0,0,0,0
2025-12-27,2025DecW2,6,TNA,Savannah,AGO,Saturday,1,12,12.08,11.32,0.76,1800.13,21745.57,1368.1,11.95,12.336666666666666,12.98,-0.25666666666666593,3.0,12,0,0,0,0,0
2025-12-27,2025DecW2,6,LPZ,Greater Accra,PMS,Saturday,1,12,10.95,10.67,0.28,2078.02,22754.32,581.85,11.42,11.62,11.81,-0.67,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,LPZ,Greater Accra,AGO,Saturday,1,12,11.79,11.32,0.47,2078.02,24499.86,976.67,11.86,12.22,12.38,-0.43,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,NK1,Eastern,PMS,Saturday,1,12,10.93,10.67,0.26,5595.99,61164.17,1454.96,11.45,11.65,12.09,-0.72,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,NK1,Eastern,AGO,Saturday,1,12,11.97,11.32,0.65,1998.87,23926.47,1299.27,11.81,11.93,12.11,0.04,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,NK2,Eastern,PMS,Saturday,1,12,10.93,10.67,0.26,6058.73,66221.92,1575.27,11.65,11.69,12.03,-0.76,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,NK2,Eastern,AGO,Saturday,1,12,11.97,11.32,0.65,612.44,7330.91,398.09,12.17,12.26,12.35,-0.29,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,NSK,Eastern,PMS,Saturday,1,12,11.43,10.67,0.76,728.65,8328.47,553.77,11.77,11.98,12.17,-0.55,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,NSK,Eastern,AGO,Saturday,1,12,12.14,11.32,0.82,187.58,2277.22,153.82,11.96,11.98,12.27,0.16,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,OGB,Eastern,PMS,Saturday,1,12,10.95,10.67,0.28,5759.64,63068.06,1612.7,11.35,11.66,11.81,-0.71,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,OGB,Eastern,AGO,Saturday,1,12,12.14,11.32,0.82,1578.7,19165.42,1294.53,12.19,12.26,12.66,-0.12,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,ABF,Ashanti,PMS,Saturday,1,12,10.67,10.67,0.0,1343.85,14338.88,0.0,11.25,11.657142857142857,12.49,-11.657142857142857,7.0,12,0,0,1,1,0
2025-12-27,2025DecW2,6,ABF,Ashanti,AGO,Saturday,1,12,12.08,11.32,0.76,339.53,4101.52,258.04,11.67,12.187142857142858,12.94,-0.10714285714285765,7.0,12,0,0,0,0,0
2025-12-27,2025DecW2,6,OJB,Eastern,PMS,Saturday,1,12,11.49,10.67,0.82,681.13,7826.18,558.53,11.39,11.69,12.13,-0.2,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,OJB,Eastern,AGO,Saturday,1,12,12.14,11.32,0.82,411.86,4999.98,337.73,12.21,12.25,12.36,-0.11,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,RCC,Eastern,PMS,Saturday,1,12,11.15,10.67,0.48,10798.61,120404.5,5183.33,11.46,11.62,11.7,-0.47,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,RCC,Eastern,AGO,Saturday,1,12,12.28,11.32,0.96,516.1,6337.71,495.46,12.09,12.19,12.59,0.09,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,SGA,Eastern,PMS,Saturday,1,12,11.43,10.67,0.76,636.64,7276.8,483.85,11.55,11.71,11.77,-0.28,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,SGA,Eastern,AGO,Saturday,1,12,12.14,11.32,0.82,223.7,2715.72,183.43,11.91,12.14,12.38,-0.0,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,SMN,Eastern,PMS,Saturday,1,12,11.44,10.67,0.77,1090.33,12473.38,839.55,11.44,11.72,12.04,-0.28,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,SMN,Eastern,AGO,Saturday,1,12,12.14,11.32,0.82,830.62,10083.73,681.11,11.9,12.13,12.21,0.01,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,TSH,Eastern,PMS,Saturday,1,12,10.95,10.67,0.28,6294.47,68924.45,1762.45,11.78,11.96,11.98,-1.01,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,TSH,Eastern,AGO,Saturday,1,12,12.14,11.32,0.82,624.44,7580.7,512.04,11.68,12.0,12.25,0.14,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,BRK,Eastern,PMS,Saturday,1,12,11.35,10.67,0.68,5575.06,63276.93,3791.04,11.56,11.73,12.01,-0.38,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,BRK,Eastern,AGO,Saturday,1,12,12.08,11.32,0.76,1803.74,21789.18,1370.84,11.85,12.21,12.67,-0.13,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,WKB,Eastern,PMS,Saturday,1,12,11.25,10.67,0.58,3521.92,39621.6,2042.71,11.9,11.97,12.43,-0.72,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,WKB,Eastern,AGO,Saturday,1,12,12.08,11.32,0.76,470.68,5685.81,357.72,12.15,12.18,12.45,-0.1,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,WKM,Eastern,PMS,Saturday,1,12,11.25,10.67,0.58,4309.46,48481.42,2499.49,11.8,11.98,12.24,-0.73,0.0,12,0,0,0,0,1
2025-12-27,2025DecW2,6,WKM,Eastern,AGO,Saturday,1,12,12.08,11.32,0.76,279.78,3379.74,212.63,11.98,12.09,12.28,-0.01,0.0,12,0,0,0,0,1
